resource_state,athlete.id,athlete.resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map.id,map.summary_polyline,map.resource_state,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng1,start_latlng2,end_latlng1,end_latlng2,average_speed,max_speed,average_temp,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,average_cadence,max_watts,weighted_average_watts
2,36475314,1,Jonsvatnet rundt,46723.6,7280,9072,772,Ride,Ride,10,11320816360,2024-05-03T06:25:46Z,2024-05-03T08:25:46Z,(GMT+01:00) Europe/Oslo,7200,Norway,3,20,0,1,0,a11320816360,c{cbK_dq~@\bA\c@lD}KfALp@xBl@^xVaErAl@bG~GbFjO`LlE`BOpF{GtHtF~D|AvEJ`H_B~@cC`B_LhHuQzC_FlJqJlCk@hBgBh@yAjB_MjNcWtA`ArLnWpB~B|SdExESjH_E~f@}h@tAgDt@gEb@mOZyAf[qAlAlBtDgCdNd@lIrFbLhT`GjAzDoDrPk_@jKg_@tAyBhD{BzVyMhD[bDvAfMxNnMjHhD}C~C{GpDs@rB|EpFvIvCnAzAkBvCgN|AuQfAoD`CyAtDE`Df@jAwJ`FgV?aCaAcGVqE`B{FnGgK~@yCp@_HNgPiFah@aA}T{E{Z{@aQsAyEkJ_My@}CFiP}AyOlAk`@}AeE`AtCt@mDtAiRjGmZf@yIGiWrAoOnAoDpFeIpF{Dl@{BX}FiG{t@_CsP[_YuBgDiBuHiBgBUiBVoAl@IzDvBz@}BnAaIhF{k@RiPjBuJj@wGx@eCpF{IBaC_AmGPiB~LaQ|@iEn@oHU_IyCgHa@{D|BqRWkT`DwOOiFuByEcAiHmA_ESuI}@kFyEoA}DaEeG{BsBaDe@oEzBuPx@_Rh@yUtBuM~BaGXqCGsC}CoT~B{_@ScC{AoE?kDfB}ErJk`@~Uei@p@sF^sQrAeI}@}WrB{[C{E}A}LwH}\aBqDsWu`@aEgLcCoCoAD}AbCmAfHmI~WqAfMqIhSoDtKyAvIiBfEsBlCeFdBwD|CyQrCaF`TqKzZaBnCeFhE_J~QoCrPeLdB{CxHsJv\eGtD{Yb`@iCl@{ArLeLjj@wBbBmMlD{F`N}Cp@o@|@yBh]{@l`@iCdE{GbDy@hCQbHl@zKrGx]fDxT@hDa@jBoBpD_FxAkB`CkKd_@yB`Q_BhEuE`H{BtGyD|@gBg@_CtE_IpDyNBsApB]pEGxPbD`]uAfOd@fSa@`HZfFG~MvF~_@|DxPIpEeApC}KbCiBtB{DwDq@@m@t@sAfF{HmFiB?DlLzB|N`AzL[fH\hV_@hFaB|EeCvBgJpMwLpEsBhCkAlFuM~cAuCtKgCrEbEjl@v@rVuBry@qCzVOlJ^rG`CdPx@hWlG~r@IpCiChKtB~Ef@~DmB|Ni@R{AyA}CiDgE}PuA_CyEJuF}AoJ{F}GgHgIcAiKmE{A_EsF_WmO{\sFiGWCq@zB{Hd^oAdAgDq@UfHNpKnAfEbFh\zEzNtCpEnCzBzYxMlKdM{Drq@uCtLuEpMIpAlBzIpKxOlDpDS`HmC~E|AxEzDnHhN~Ic@zS}LdMO`B,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4310693107545,10.4148865118623,63.4187035728246,10.4052365943789,6.418,16.828,13,151.7,1104.7,FALSE,TRUE,137,159,FALSE,TRUE,225.6,33.6,12092414066,12092414066,garmin_ping_337843482580,FALSE,0,2,FALSE,68,NA,NA,NA
2,36475314,1,Morning Ride,28979.3,4792,5265,436,Ride,Ride,10,11313257968,2024-05-02T06:28:32Z,2024-05-02T08:28:32Z,(GMT+01:00) Europe/Oslo,7200,Norway,1,26,2,1,0,a11313257968,oycbKkbq~@nB{I\eATSrALv@`Cd@XbWeEj@TfFfFhA`B|AtDbBtG`@z@nK~Dv@Jv@]z@y@pDwEtHpFtDxArENlGkBf@LT]`@cBz@mHZ_B~CuIpByEzDwGr@[nDmEtCqCzB_@tBmBx@eB?oBHkAb@gCb@qAzI}Pj@yAxA}Bn@I`@`@xLpWbA~AdA~@nAh@rPtCrBFhFiAdBeA|CiCrJuKjIgI`NcOjAaCjAeF\uELuJNo@XSpZmAh@T^pANFf@{@d@e@lBg@zFIlEh@|DbB~CrCxBpDjFdLdAxAzBfAfCEvAy@xAqBjPq^bCoHbEeQhAiDj@eA`C{B~ZcPdCGhBr@|AtAnK|L~KvFx@z@NIXy@rAg@b@c@pB}Ef@{@~@g@`C[h@l@\vAn@~ArB`C|AfD`@j@hBbAn@El@i@d@eAxCoNf@uDn@cKXuAj@{AbAiAlBUlDRrAz@XEN_@\kEb@{CjF}VAsB{@qEIkA@iAZqCZwAz@wBlCeFxCmEz@qD`@oFRwLCkC{E}d@m@cJSsJgA}HaD}RQ{CQoHQaBg@{By@oBuEsFgCuD[w@[cBGgBPyHA}BOyBeAsHKeCXcOl@oMCeBOw@w@eBgCkEeGoPoCcF}@{BaDuLwAkGiB}E}B_FmQ{\gJqUgFyNcGsLoVy_@sUqb@cKyPqAiDkBcKo@uAoB_Hw@kB_AoAmA}@yBWs@d@kCxCsGbEyC`C}@VsEy@aRm@eJsAsCu@yFgCmJkAeI_DsEuCkFo@sAqAmEqHeHeJk@g@_AL_HpFe@~@YtA[`EElDf@`Rg@tFZ`EOxIXjGzBrLbA`Jr@`ElD|NHrAK|B]hBa@f@iLhCe@\k@dA[N_Ae@uBkCo@Am@n@s@|DOd@QLy@WcGiEwAa@QNIh@?~@N`IZzCtAnIhAbMApAYbF\fWGvA[nCe@hBy@bBaCrBcAnBqGfIyBvAoIlCiA~@i@dAs@`Cc@rCwFde@cFf^w@vD_ApCeA~BmAtACn@b@hCr@fKz@|OId@y@z@Oz@OlYGjBe@bCoShm@q@hCaB`JgFza@_@bBkBlGUxAkB|Fa@zBs@fOAdKPbI`A`SCjFb@zAUjFuAvMsEhVeAjHe@lHU`BCxBa@jHwCje@eCdLgDvIcAfD@xB|@bE@d@U\aB?Y\uHj_@Q?aBkAq@?iUvDi@_@m@eB}AQa@j@kC~JSPS[,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4308068733662,10.4146246612072,63.4310312569141,10.4147835820913,6.047,14.686,13,128.9,617.8,FALSE,TRUE,124.5,150,FALSE,TRUE,210,33.4,12084655533,12084655533,garmin_ping_337604013546,FALSE,0,1,FALSE,21,NA,NA,NA
2,36475314,1,Malmsjøen,75772.3,10352,12808,809,Ride,Ride,10,11305013388,2024-05-01T05:41:49Z,2024-05-01T07:41:49Z,(GMT+01:00) Europe/Oslo,7200,Norway,38,36,0,1,0,a11305013388,yycbKcbq~@vDgMnDhD`WyD~IdJxFrOnLrD`HmHrNnI|LgAjB|CdA|Kg@n\xB~g@hJgAxQhGvHeAzc@vRjFbHrHzPrIhKnBpLxZrWn_@fp@`HdAjEjNlL~@|HfM|D_@tIjD|IxMzAs@hHcQhD_C|KrDxD`EjIb@dQzM|KlDdBfGnExDfm@hVhH|Ab_@nWpJjQpD~SlEzOjGvLrEpUlBd@`E_IhBJhEpIhDxOxH`BbDxPbMY~DtRfOpOzEnV~NtYv@x~@eAdHpAk@rAtCdGtYvG`E|@bCxH|CzJxQvDqDvCxEtr@fd@t]zHl@|A[pHvJzFvUhCd]hc@nArMfItNjLz@zFgIbCxQaAzVx@tL[nKj@}KlA_AzLpCdC|HuL\E~AcB^VpG}@jDsKxLvJe@xH}GvDfEnC|IlAr|AzIt{@{@b_Ab@vEfCnB`SwH`EpMzMtBhk@ll@vF|NhRnFt@|YlD|MhBnR~LhYdQpYhCbO~E|LFpNvLvi@jMpXpO`G~AvCdAzGIlN~EtN~Bvo@fGdVxQbPvGnA`Lte@rPv[`CnZgB~N|Ibe@dFlJhB`PnCva@{E~HgDjM]~d@_JzQaBnIQxWaKjm@cBzh@j@nRaGtJeI`i@eUfVyZfIaNfXCl\kAbK_RlToIzBaJ`NiGwCmNrDuL{QiPr@sDmEwL{VaQoJoOfF_EtGcLm@{DjGqDpAaLvTaS`EmVeAoMeKoO_WaLkIyJDkDqDoK`AwN_LqMbKqGuAiHbCmEiFaDu@eDeGqMsFyUiCkKzK{UqDe`@ak@oAyElEwDdBuEtEqX^kQqAuNyDsNg@ad@eDma@kOgd@PiGdFaNsA}MfEeMrEaXzF}I~A{XrB}F|EyVm@_e@f@}J|@mC`D{@lA{DBkS`Lmn@fCq\jB_EjNyJrCiI`E_WpGyFfBuNb@{RfDgIn@mH}B_m@mEem@sQyt@kIiOkMhDuK_Ld@aScC_SgFcYNo\wIoc@cBgoAlO_nEeA{b@sI_v@[yL}@}y@|Bke@_Jyl@nAaQ~AcD_APPmCtBsCqAufAcOmYcG}XaNiMwDiRcM^_DqPaIsBaDqOiFiJoBToDjHeBe@qEmUgGoLuEkPiD_TuJiQea@_Z}t@eWyDaDmBkHmKgCqQeNoIi@kEcEuLcDwDxDyFnOuAl@oImMqELwIeDgHkMmLwAwE_N_HaAy[}j@e^q[aCqM_KkMgFiMiGoI_f@kSyE|AgQcGsK~@uBwg@h@g\sCmPwM|Ag@bSqMvLgGvLkRat@cEdAwCoEeEtDoBpIoH~Mo@dIeHu@cOkg@vCoBlAaG,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4308556560427,10.4145830031484,63.4309334401041,10.4147085640579,7.32,18.12,13,154.1,1595.7,FALSE,TRUE,149.2,172,FALSE,TRUE,244.6,22,12076159632,12076159632,garmin_ping_337376997312,FALSE,23,2,FALSE,194,NA,NA,NA
2,36475314,1,Zwift - Big Flat 8 in Watopia,32520.8,3681,3893,108,VirtualRide,VirtualRide,NA,11289207066,2024-04-29T08:18:04Z,2024-04-29T10:18:04Z,(GMT+01:00) Europe/Oslo,7200,Norway,1,15,0,1,0,a11289207066,`h`fAqvdz^HmBx@kCjEiB`AaBJwAUgBcEiF|BeCIaDlIySf@eDCcBg@iA}FuBiAcAw@yBFaBtFqLtAuE|Cu@vBt@`AA`Am@~A{CvCEtBcAf@{AAiBcDsFr@oA~Am@zAn@~EhI`Ap@x@Gx@s@rAsEl@IlA^bAzA@~D|CxBQvAaC|@k@lACnKsAjRf@`B`DjD\`BhGt@~L{C~@Hl@l@n@hF^pKSjCgB|AW~@NvFr@vCfB~@lCKzAp@pDf@~ApA\nCpAdAfAw@dDyJj@a@t@?pBlAd@xCvDFlAh@lA|BXzBAhBc@jAwL|Ge@z@S`CsBz@wArBd@pCd@v@hAXPvB|@~A]lBkB`@Qv@`@VtAKX^Mh@yA`AgEtAi@dJlBfHzEfFQdHPvCkf@rLuM~De@`@Gp@pBrGuAp@gKdCiHd@qBaAuF_HwBs@cCBoBn@yAjAcCzFeAdAoCr@qSzCiDhBsBjD]fFnA`LiBf@Yf@Pp@nCrBHt@sI`He@jACfBfAtEpBtC`EhCfHvBhBfAnErKEb@YBeBcBsAWeAZm@|@VnCbG|QiAzASrA{BlC_@tBjBjFf@`@rAGdAqBhCq@nAh@j@dEKrDkBt@MpBVp@jEtCvGiBZz@}Cd@c@p@pA?`FTfC}@`BmAlAyErBeB|FcLt@iHi@wOp@aG|@kDrHsGdBUhBp@x@GJw@eAy@hCM`@k@a@w@eBQaAmCJg@zBm@T{@UiAsBoCg@{DsDq@_G^mAQHq@pLeAfAu@aA[wJpAuAYFw@j@e@bKyArAm@Ac@eH{NQkAJy@j@_AbAe@dBr@j@|@vCfKp@~@rH?tB_@b@{ADgJfAsCjByIH}Qw@}@cBDc[tImJhAeCs@kGsH{Bs@uBBkBj@{AfAqCnGyAhA}TbDiEdByB|B{@G_B}BQqCj@sCdDkHb@uD@}Dy@sGqBiCCeAkAeBSuBjD_MZwDoAaDsDcAs@_AuBmIt@yGuB{Et@gAzC@Vy@JgD^g@`AM~EbB^b@BtBxBn@@n@_AjBJt@h@d@jBJdFe@~BeCJq@_AkBM{ArCiCZwAGmBkBoF}FaFMyAlAoEdEaBz@qANgBUgBqD}DOm@~BgCUaBJaAjIuSh@iEMsAe@w@uFmBaAy@{@kBEkB`GiMrAoE|Cs@vBt@`AA`Ao@tAsCbDMnBaAf@{ABqA[gAkCuDl@yAjAm@fADfDvE,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b13098844,-11.6392032802105,166.98233390227,-11.6469360888004,167.001612447202,8.835,14.72,NA,169.5,623.9,TRUE,TRUE,129,141,FALSE,TRUE,28,-6.4,12059918507,12059918507,zwift-activity-1597778090749067312.fit,FALSE,0,1,FALSE,15,87,341,170
2,36475314,1,Morning Ride,64145,8689,9911,695,Ride,Ride,10,11281184339,2024-04-28T06:40:47Z,2024-04-28T08:40:47Z,(GMT+01:00) Europe/Oslo,7200,Norway,62,36,1,1,0,a11281184339,c{cbK_eq~@`@nA`@c@`DsKlALfB|CpVcEtIpIbGfPvLxDdHoHnNjI`OCnB|Oi@zZnDpkAxA|[jBlLsAfDaBbASnBqCe@MpHgNjEkEtI_ZjPeSvO}BpDwDdMaE|EyDEaH{G`CfRErCuCdB}C~[W`]_GbNoApQaErH}MhG{OZyE|E_FEyDdEqFgAiB`E_AlIeCtIaBxQuJhWi@dHn@vVwAzUyGhLu@rIaHr`@mDvJcAbJ}B~HeCn]kD`FyDdLqAbPV~KrEz^L~MpInz@_Aj^L|ReC~YqCvNe@fLl@~QWt\|@|^pApOcCzPGhFx@nGpDrH\bH{@nMoBnL@`UyDrPE~H|@~DrDpD|ArErC|Qf@nPxDrPXrSbBrI\|KpBtPbMba@jM~dBvC`IdGpBbBlDrCxRQ~SbDzP\bIv@`BpDr@|CvI^zImB`JKjEvCxQnTtf@dIjL|Aj@dDcD~CC|JlOdDhDvJr@xF|DPjHdBfMmA`i@eCtNtCpo@Sfr@jExc@pLdn@hOhe@`CfTfDpL~F|M`d@|m@dP~_@~GfZ|BxFrLzVzJfI~N`AhRgHvKq@jPsJ~NyEfS_OjELlObH`GaAnQa[pGiUdByRjDcAb@wAkB{OYqSuAsN|@ub@x@kH`N{i@bKyKt`@gCvTcTrNaKnDeGrBeIxEo`@fFqVxC}t@h@a`AoCwbAyDol@yOrByPoFeKgGmIsLkNwZeOwKuHpIsXdc@cTpGiX~ZeTjOoJwAcq@nB{HwJsHaCy_@rFoR~Fue@xi@{Ub`@}MlJ}Ig@oFyJ{CqCsW_CkD}CaGeLsCiC{C?wEbDsK{OeRua@eC{Jy@uI|B}Na@qJeDyI_F}B]}HeDmQPiTuCwRoB{DwFaBsC_IiM{dByM_c@}AcN]sL_BsIY}S}DoPc@sO_DqSyAcEkDoDy@sDJcHtDkQDyTnB}Lr@cNc@}GiDkHw@uFHqFzByPmBi[c@oWXgXk@kQp@aN`CuLlC_[S_S|@}]qIg{@I}LqEw^YmL~AcQ`DcJrDuFfCk]~BoI~@{ItDqK`BuO|DkOn@wHnEsGxAsEfAoTi@gVf@aHbJsVdBwQnH_[hGh@pD}DfERtGiFzNGxM{GvDwG|A_SvF{NLa[xCe]nEEmD}YnHlHpEg@~CwDfDcMlCcElo@mb@jD_HtMkEPkHnCj@\oCjA_@|A_EoBoLeAuU_EipAf@a\oB_P_Ov@eAzRuLxLeGxLmRit@aEjAmCoE_FnE_BzHsHjNg@vHiHu@eOeg@hDwBlAoE,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4310647845268,10.4150467738509,63.4308751858771,10.4144564364105,7.382,17.454,6,147.8,1284.4,FALSE,TRUE,146,167,FALSE,TRUE,163.2,11,12051713579,12051713579,garmin_ping_336670366040,FALSE,7,1,FALSE,134,NA,NA,NA
2,36475314,1,Lunch Ride,29043.8,4173,4614,440,Ride,Ride,10,11267249240,2024-04-26T09:40:09Z,2024-04-26T11:40:09Z,(GMT+01:00) Europe/Oslo,7200,Norway,38,27,0,1,0,a11267249240,{{cbKoeq~@NdAh@d@NI`CeJj@mApAPv@rBj@^|V_Ef@V`HjHjBjEjBrHj@n@lKvDt@D`Am@hEyFTGvFjE`F`ClDTbBKhE{A`AAt@yCv@}GVmAhGkP`EcHj@QtDsEvCsChCe@dBcB|@eBLcEXiBb@aB~CcHzGiMp@w@h@AZXvLrWfAdB|@z@hBp@dLpBdFd@vEy@vD{B~R{SbDyCjNqOtAuC|@iE\gEJuJJw@T]~ZkA`@Nl@|Ap@_Ad@a@dBe@nGI~Dh@pEpBdC|B|BrDdF~KtAhBzB`AhCIrA{@pAgBfPs^fCyHzE{Rx@wBn@gAdBaBtCgBlTcLpBo@zBJhB~@rM~N~KvFx@|@NIX{@rAm@b@e@vAiDbAgB~B_Ax@An@p@fApDbCpCnBdEv@j@~BHd@y@^mApCcN^mCn@iKRoAd@wAjAwAfAUxDKxBlAb@a@^kE\aCnF{W?}By@kEMkA@_AVsB^eBx@_CfC_FbD{E`@kAd@iCZoFNuOeBqQcCqTi@wIW}IqAsJmCgPSyDSaHMmA_@gB}@eCi@}@_DiDkC}Di@mA[}AGmCR_HAyAOeCcAwHKsBNuNn@yNAkAUuAy@qBiCmEoFiOeEqImDeMkB{HkBcFoDoHuOuYsHwRaEgLkCoGaFmJiSi[m[}j@uGmKsAmDaBaJiAwCgBwGs@eB}@kAmA{@kA]u@@e@ZmCbDuHbFwBfB}@XuEw@wRk@aIsAyCu@yGoCgJgAmHuCuEyCkFk@{A{AiD_GsB{C_F}Fe@Y{@NuGzEe@v@g@vBUpCI~Dl@fQc@`FCv@ZhEOzHT`G`CxMbBbN|@nE~A|Fd@zBFxASfCYjAw@|@iKpBk@^_AxA]Aa@[}BwCu@?q@t@q@bE[d@qAk@uFwDcBUGf@?vCNjF`@nDpAlIp@|FV~D?~@]zF^pVGrBSfBi@xBs@|AsAzAw@f@iAxBmGxHiBpAcJtCeAz@i@bAa@rAg@jCyHrn@aDfUgAfFy@jCaA~BqAxACp@f@zCjB~ZM|@e@ZWf@I~@MfXKdCo@|CuSvm@mAdGoAnImEr]g@xB_BlFYfBgBtFc@nC]jFQfGE|JJlFhArUCjF`@zAEvBg@tG}@jIyDvR_BlKe@|HU~AAfB{D~n@iCrL}CtHaAdD?nCt@nD@x@MReB@WZuHf_@S@cBkAs@AaUvDk@Yw@eByAQ_@n@gCtJUR[q@,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4311852324754,10.4151257313788,63.4310771897435,10.4149223025888,6.96,15.794,12,167.7,699.9,FALSE,TRUE,140.8,163,FALSE,TRUE,211,30.8,12037302008,12037302008,garmin_ping_336233015346,FALSE,15,0,FALSE,48,NA,NA,NA
2,36475314,1,Morning Ride,28824.4,4341,4726,446,Ride,Ride,10,11236796052,2024-04-22T06:11:39Z,2024-04-22T08:11:39Z,(GMT+01:00) Europe/Oslo,7200,Norway,47,35,0,1,0,a11236796052,eycbKacq~@nBuIp@eBnA^l@tBn@d@dW{Dv@b@dEdEpAjB`BvDzBlI`LhE~@Ft@_@bFkGZHnFbE~EzBnFThDsAlBKNUn@eCr@gG^sBbDgJjBkEfDsF~@o@xBuCvC{CnAeAvB]bB}Ah@uARULwDz@gEdD_H~DkH`A_CdA{Ad@Gf@`@zLxWhB`C|B~@tM|BdE\rE_A`B{@dEmDpJsK`I_I|MaOnAcC~@}Db@gFNaKNq@ZQtZkAZNl@~Ap@}@b@a@hBi@fGGlEj@~CnAdBlArAtAdBnCnFnLpAhBrBfAtCCvA}@hBqCbPk^bCuHfEaQn@mBx@}AbAkAjAw@lWmNzBy@hBAlBp@|AtAlK|LpKjFfAdAj@iAfA[d@g@tBgF\k@d@]~Ai@bA?\d@zAjEvBdClBbEx@r@pA\`DwGVoAhBsJ|@yMXqAh@oA`AiAhAShDG~BhAVKLUXyD\_CxFaXBgB{@gFEaAFsBXmCf@eBrDqHrCkEh@_B`@{BVeEPsPeAaLcDyZa@_H[}JiAoIoC{OUyCUcHWkDm@oCm@yAmEkF}BiDk@kA[_BIiBPkICeCS}BaA}GIiBPqNp@}N?sAMcAy@qBgBmCsB}EeDsJcEmIqB{GcDyMkBaFaCiFmPwZoHyQ_FeNmBwEyGoM{QkYgYug@_KqPkAkDkBqJyA}DaAcEo@{A_AwA{@q@sAe@gA@i@^uCdDoGdEqCzBaAT{Eu@wNYsJoAqFqAaFwBoJoAoIaDoEuCiDUgA[oAkAeFoIoGoIm@g@k@BgHlFc@r@e@dB[xCGvB@dEV~GD`E[|DEpA\|EOzHPxFbCnM`AlIt@vEl@zCzBjIL~AQnCYpAy@bAkKzB_@RgA|Aw@QaCuCu@Kc@X[p@e@`D]p@w@SaFsDsBw@SHOrDNdGf@pEbA~FlArM[`H^rW[lEe@tBw@hBuA|Aw@h@gAzBiGzHsBtAmJ|Cu@t@o@nAg@`B]nBiDlYoFlb@w@bFaArEkA~DkAlCu@b@Sf@Br@`@|BZ~DrAdUMbA{@|@M|@EpRE`FKbBWbBc@vAaGrPcKj[aCvLaCzQeB|Nc@pBcBvFe@`C}A|Eg@pCW~CWbIG~JJlFhAbWCtEZ~@Fl@OfDc@pF_AfIeEjToAjI_@tGUhBCnB_Cx`@WfC]hHqCrM}C~HaAfDCnADv@v@jD@l@SXuAD]PyHv_@K@yAiAo@GyUxDk@[u@sBuAE]TSb@eCxJK@g@oA,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4307569172233,10.4147372301668,63.4311010781676,10.4150870908052,6.64,16.602,3,161.4,700.9,FALSE,TRUE,142.9,165,FALSE,TRUE,215.8,36,12005782955,12005782955,garmin_ping_335294364039,FALSE,5,1,FALSE,59,NA,NA,NA
2,36475314,1,Morning Ride,29003.3,4287,4908,440,Ride,Ride,10,11229258705,2024-04-21T07:33:52Z,2024-04-21T09:33:52Z,(GMT+01:00) Europe/Oslo,7200,Norway,54,31,0,1,0,a11229258705,{{cbKefq~@v@tBNCRi@zAgHn@{ALIxAPr@`Cn@^pT}DhAEt@d@zDvD~AxBdBfE`BzGf@n@pKzD|@BbAq@tDcFb@WjHlFxCrApBZbDClE{AjAEv@}Cr@uG^aBxDmKlBcEhDqFf@m@ZIbHuHv@]lAIrBkBd@mA`@qF\kBd@}AdCkFpHeNt@y@b@Cb@f@~LxWfB|Bz@h@lAZvOhCvBFdEu@fEmCtOoPdF_FhOqPpAoC~@uE\}EH}INo@NM`[qA\Ln@|AzAeB~Ac@xFG`E`@nEjBlD`DdBtC`FxKpAjBbAr@~@XlCG`BiAvA}BjPy^zBaHrEeRf@}A`AmBpC{BtVyM`C{@|B?pBz@~A~ArJhLnAv@xGtC`An@j@t@REd@cAjBaApCqG~BeAfAGn@r@tA`ErB~B`BpDnBpAdAAv@kAv@eC`CsL\cDh@uI^qBd@mAz@gA~@WbEI`CnATOJW\kEZ}BbFwURsAAeB{@uEKwABsAXcCXmAx@iBxC_GnCcEn@yBb@qCPyCJsPaFye@e@mHa@oLoAcJqCyPc@{LSwBa@oBy@oBiEcFsCgEe@oASuAC}APqHCcCQaCaAeHKsCNuMn@sNAoAY_By@mBgCqEoFiOeEiI_DcLyBgJcBmEiE}IuNcXuHgRmE}LoCyG}GiM}R}ZiYwg@sH}LeA{C_B}I_BiEsAeFk@qA_AmAqAaAyBWw@f@eCtC{GjEwC|Bm@PkFu@qPi@uHaAyEiAaGiCyJoAmIeDyDgCyDYcA]uAuAwGuK}EgGe@Yk@JiHlFc@x@]|AY~BKrC?|B`@hPc@lGZtEM`IV~F~BlM`ArI`A|FzC`MJfCOxAWnAc@t@gLhC_@Vi@`A_@Zw@WaCsCs@Gu@|@o@tD]j@_A]}F_EqAc@SNGx@?tEHvCf@fEfAlGnAbN?|@[bE?tA\hUGdBWdCg@rB{@fB{AzAk@V}@tBcHxIaBbAoIhCoAdAo@jAg@`B]nBqI|q@mCjRgAzEwAfEi@lAeAdAEp@f@pDjBfZEt@u@t@WlAOpWKxCk@tCcElLeNbc@kBzJeFta@g@zBcBzFWzAsBtGW~Ae@zGUbGCtJNnGbAdUCnEb@lBGdB_@tFeApJgE`UoArIa@xGU~AC|B]~FyCpf@mC~LuCjHsAtEBnBz@nD@j@Yb@qBLyH``@K@yAqA}@G{TtDq@Sw@qB{AKa@l@}BfJMZOBYo@,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4311837237328,10.4152328521013,63.4310426563025,10.4149098135531,6.765,16.452,6,154,660.2,FALSE,TRUE,141,161,FALSE,TRUE,208.8,36,11997980522,11997980522,garmin_ping_335074733995,FALSE,17,0,FALSE,49,NA,NA,NA
2,36475314,1,Morning Ride,47025,6916,7971,587,Ride,Ride,10,11208061303,2024-04-18T06:12:02Z,2024-04-18T08:12:02Z,(GMT+01:00) Europe/Oslo,7200,Norway,19,27,0,1,0,a11208061303,cycbKwcq~@~CmKtAR~@zBp@VjV{DtIrI~AtDjB|Hj@j@pL|D`B_AnEqFxHxFnDvAvEJ~EwAjA`A|@vDr@|Jg@rZf@fRpCp|@fAzVnBhLqAvD_BbAQzBwC_@ExGmNpEgCvF{@fAqWpOuVvQeCnEiBfImAhC}BbCaD`AuDxHw@LCvCcCd@}Cf\FrR[fIo@tCwBdDyAfEo@nNeEtJ_C`BqKnEqMBuBr@_DzD}ECkD|DiEaBcBhB_A|Cq@|GsCfK_BhQaHdQmAzE]xFj@nVqA~TsAbEkEtF{@nJuDhN{A~N{DlLcA`J{BhIa@fKcAbGi@lIc@nAsCfD}CpJy@fG_@bKTvHpE~^RrNzEph@~A|JL~E}@p\LlSgCrZgC~Mi@fLh@bRSb]v@t^pA|NS|EgBdJGjF`A~GdDpGb@tG}@fOmBvLHpNObEu@`F{BfIKjG~@~EnDnD`BzErChRZbO`EhQXpSdBbJZfKxBtQfAhFnHfRfA|EbM`dBfArErApClH~CdAxCrA|G|@vK]xO~@tHhBrHf@~Iv@rAjDf@`B~C~@zD^zImBtIM~Ef@nFhBnIpFtKhLfYdFjIbEvDpDcDpD?zCzCpFlKnD~CfXdCvBtB~FrKfI\bNcJfWwa@l`@ae@xDoCnQiFn^kFvHxBlFfI|Az@pp@oBtJvAnTiO`X}ZtSaGvBgClVs`@~F{Ld@yEfCuHzEeUrHqO`Nw^vC}DtHwAzC_DlSm]lEyJtCaNvC{]vDmSvAcQz@wCxDgHvEeNM{KP}LwCuWOwE^gD~CeKvAyId@qH^oWuBs]yAwFoAkB{Ae@}JpA}@iAg@aDi@cb@wBuQWkYLuEbBiJt@iQiFy\uAy[DiNj@iJPuMs@ob@n@_V_@uKy]y`@_AP{B`E{BdBqDm@sDjAeI_Dk@_Bc@_Ej@iNS}GqFu`@oA{CmQwHwDeEgHmF_GgMoJc@wCeCeJeLeHvHsBlA}ACkB_CsBoIsAqSk@uDyA}DcR}]wAeKmAcFs@gHWuHXi`@U}JeAiMkB{JyFqNuCsAkOyLqGcH_DoG}DoNgF}LqBie@}H_cAaIsd@w@_B}AaAy@NwBnC_Bc@iAuCgAiI}@_BmE~AoJJeH|A{GoC{HcAH_CvAeAjAgD{A}KsAcZqCm{@c@yPd@q[q@_J{@yDaBw@kD~AgGd@o@rQ}LnMc@zB}EjHkRws@aElA}A}Aq@}B{ArBkBhAuB|I{E`KmArAq@dI_Ho@eOeg@Hq@bCmA~AgEQaA,2,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,b12739510,63.4307399019599,10.4148395732045,63.4309862460941,10.4147468693554,6.799,15.916,3,138.8,959.6,FALSE,TRUE,140.6,163,FALSE,TRUE,262,20.2,11976156534,11976156534,garmin_ping_334406116787,FALSE,8,0,FALSE,82,NA,NA,NA
